510
0, 40
1,804.818,148.883,241.909,8.15278,26.1506,225.494,97.9593,77,36.3137,10.5,180,0.732763,0.511199,0.618006,0.576182,0.343802,0.411908,-0.0039107
2,965.892,474.985,272.492,8.42979,20.183,389.59,122.515,65,87.9117,20,159,0.472989,0.149219,0.025308,0.0308992,0.000836492,0.011884,-0.000216571
3,761.567,55.3134,242.612,6.25622,20.7506,271.307,95.1013,67,49.6274,12.5,129.5,0.0683889,0.00326266,8.26543e-07,2.3477e-06,3.07479e-12,1.3409e-07,-1.11401e-12
4,1235.27,326.507,252.587,6.12042,22.8191,263.336,141.18,75,104.64,22.5,136,0.134418,0.00947718,0.000584892,0.00026251,1.0121e-07,1.46516e-05,-1.83639e-08
5,944.565,435.043,229.478,8.00822,21.016,228.438,125.314,69,51.6274,118,143.5,0.393954,0.107171,0.0102067,0.00343798,1.8767e-05,0.000749715,7.90937e-06
6,1270.03,479.917,324.099,14.8896,65.8231,895.911,151.445,242,0,95,1064,1.35621,2.48176,6.72598,11.9654,107.341,14.3841,0.519917
7,1275.26,305.242,239.076,4.85098,20.314,205.802,140.469,66,77.4975,26,98,1.13322,1.24751,1.67428,1.29612,1.90686,1.44586,-0.0972562
8,449.783,207.188,204.551,3.80755,23.5588,139.874,64.3694,69,64.3553,37.5,107,0.0614643,0.0032447,6.96153e-05,6.10838e-05,3.98278e-09,3.03531e-06,6.37081e-11
9,1213.27,286.5,224.218,5.20915,23.3362,214.224,139.75,78,55.1838,79.5,137,0.0989857,0.0085145,2.36791e-05,8.60752e-06,1.15337e-10,4.19521e-07,4.24044e-11
10,1041.48,388.043,185.696,2.49393,8.90825,73.4764,116.442,23,18.6569,10,22,0.196936,0.0308759,6.98597e-05,8.51261e-05,6.47863e-09,1.40712e-05,1.05885e-09
11,1391.31,449.882,231.388,5.13716,26.7372,211.672,148.841,85,118.468,28,138,-34.8135,1237.52,236524,234259,5.51419e+10,-8.24027e+06,-1.86794e+07
12,859.967,698.033,247.633,4.41356,9.31131,233.092,146.562,30,17.7279,6,35,-0.0114998,0.452108,5.02314,3.24335,13.0789,-1.94631,-0.567598
13,948.555,369.932,190.363,12.1135,28.7675,114.126,74.2982,146,1,72.5,426.5,0.629857,0.353366,0.0903415,0.0549617,0.00379454,0.0326103,0.000775038
14,902.405,333.415,295.132,7.36675,64.4918,433.981,112.759,205,0,193.5,515,0.0372749,0.00131781,1.37153e-06,1.20767e-06,1.55418e-12,4.28126e-08,-1.61077e-14
15,1125.46,338.542,233.208,2.81818,7.56813,136.684,148.08,24,12.6569,10,20,0.17941,0.0186869,0.000201805,4.04029e-05,1.97684e-09,2.88408e-06,3.06624e-09
16,854.289,314.231,268.173,4.99538,17.9602,270.302,105.645,52,41.1421,60,81.5,6.7283,118.826,2009.6,707.356,676215,7696.39,-503969
17,844.054,242.304,274.761,6.94177,30.5455,351.523,105.731,92,3,19,200.5,0.237882,0.0507529,0.0407858,0.0408635,0.00166823,0.00920566,-2.14433e-06
18,892.824,43.521,239.008,10.4486,29.5728,202.954,83.3383,119,59.6274,23,315.5,0.0339913,0.000746196,4.32794e-06,6.28999e-07,6.67985e-13,5.61342e-09,-7.94252e-13
19,512.809,183.809,243.3,6.07557,37.3484,223.775,70.9968,110,158.054,29,223.5,-0.477322,0.242587,1.97962,1.94814,3.8258,-0.959516,0.000877423
20,831.848,74.6821,186.623,10.458,34.5117,78.2241,69.558,151,89.1838,142,401,0.0819213,0.0234375,0.331792,0.282647,0.0865037,-0.0149989,0.00302928
21,921.121,184.088,208.297,4.28273,29.6176,138.256,107.553,91,100.083,41.5,135.5,0.0420563,0.00128986,0.000414322,0.000363288,1.4094e-07,1.16391e-05,9.86896e-10
22,327.429,145.81,185,2.27753,7.86341,84.3818,59.9544,21,14.6569,8,17.5,1.40223,1.92231,0.909217,0.789784,0.668928,1.09029,-0.021161
23,967.629,202.914,206.943,3.41775,12.2281,117.26,103.524,35,10.6569,4,37,0.126013,0.0125139,0.000221985,0.000196093,4.08753e-08,2.01942e-05,-1.74602e-09
24,1142.08,374.131,241.443,5.81373,18.5747,202.66,134.271,61,37.8701,18,97.5,0.744168,0.490428,0.0209093,0.00835328,9.9696e-05,0.00379039,4.74143e-05
25,1053.8,425.233,216.267,4.18479,9.09602,137.83,140.914,30,26.5563,10.5,33.5,0.166505,4.05744,42.4839,6.5009,22.8598,-11.6334,105.591
26,935.214,138.214,196.452,3.27237,14.1787,62.6972,108.89,42,34.5563,17.5,49,0.380512,0.112799,0.0432722,0.0355626,0.00139498,0.0119378,-1.5902e-05
27,857,58.7941,200.059,2.29696,16.7003,72.582,103.897,34,10.4142,8.5,38,3.31444,10.8384,6.44402,6.17144,38.9185,20.305,-0.120078
28,535.789,498.718,304.155,9.26535,21.5833,569.739,60.1835,71,43.4558,17.5,169.5,-142.134,19989.8,1.20763e+07,1.23315e+07,1.50485e+14,-1.74346e+09,-4.72032e+10
29,274.25,572.179,258.571,4.01677,8.50724,191.95,34.121,28,23.9706,5,28.5,0.07087,0.00656619,0.0137298,0.00754914,7.68527e-05,-0.000563407,-7.24409e-07
30,987.571,211.536,228.75,2.90125,9.58181,131.599,113.356,28,18.6569,16,25.5,0.0846704,0.00258173,0.00266234,0.00258547,6.7822e-06,0.000119948,1.21861e-07
31,362.526,599.474,209.658,4.81869,12.4733,114.864,29.4904,38,39.799,9.5,58.5,0.524394,0.218083,0.0287837,0.0169045,0.000372675,0.00755807,1.25321e-05
32,425.5,625.34,223.09,9.80642,24.3517,133.115,63.593,100,91.4264,35,249.5,0.490458,0.305442,0.0790027,0.0172546,0.000113776,-0.00925172,-0.000626814
33,432.115,523.5,230.462,3.03229,11.6278,121.651,54.3036,26,16.0711,7.5,32.5,0.752744,0.499885,0.675968,0.110044,0.00730007,0.0229749,-0.0291117
34,587.15,671.417,284.533,6.0803,17.7979,383.101,48.9607,60,73.4264,21,105,0.0939834,0.00535005,0.000288869,0.000230205,5.93556e-08,1.62546e-05,9.88986e-10
35,521.373,686.49,317.569,9.524,15.7555,460.917,25.0405,51,38.1421,86.5,145.5,-1.87336,4.45908,44.9567,41.1522,1770.05,-86.8884,-1.70842
36,501.031,652.316,259.276,12.6492,23.9307,290.136,35.7604,98,124.054,33,301.5,-24.5945,1245.71,208744,88284.5,1.09587e+10,-3.02281e+06,4.85215e+09
37,544.203,651.703,209.568,10.4008,37.6222,55.0861,55.4218,74,3,27,445.5,0.306242,0.107528,0.00587526,0.000836824,-7.7058e-07,-0.000253823,1.68794e-06
38,610.953,649.576,295.612,12.7953,24.6622,453.872,60.9069,85,11.2426,26,298.5,0.0394334,0.000448887,5.09296e-06,2.80485e-07,3.26081e-13,1.81774e-09,-7.78028e-14
39,501.872,594.89,289.366,12.5201,84.1718,291.975,65.5321,336,2.41421,426,1417,0.0296562,0.000445823,4.64208e-06,1.37844e-06,3.45873e-12,1.55185e-08,4.42204e-13
40,587.391,611.609,349.688,11.6874,18.1057,511.031,54.7074,64,76.4558,11,173.5,-6.79689,24.4571,751.864,1264.7,1.20033e+06,-6231.04,282996
2, 44
0,1242.41,421.049,167.41,3.09378,22.001,52.1015,145.956,61,49.2843,34,86,-21.9089,485.001,56151.7,56093.8,3.14814e+09,-1.2353e+06,-295165
1,758.391,45.2029,209.594,7.98555,20.8745,168.574,97.1568,69,93.5269,12.5,146.5,0.0452702,0.000357657,3.46539e-05,2.50913e-05,6.80621e-10,4.72433e-07,-2.90134e-10
2,1090.23,556.423,172.5,1.85339,11.8116,66.6069,149.931,26,23.1421,11,23,-2460.22,6.04082e+06,6.04943e+10,6.0621e+10,3.67107e+21,-1.48995e+14,1.13247e+17
3,953.756,357.778,191.719,15.7846,35.1008,140.557,70.5545,135,35.1421,34.5,521.5,0.100607,290.168,23465.1,2586.63,-1.78975e+07,25194.8,9.26134e+06
4,1275.15,292.197,222.328,5.0003,20.1716,220.078,140.163,61,5.82843,61,101.5,-1.28384,2.1608,52.2969,46.2991,2278.22,-68.0569,-3.5175
5,1234.68,313.613,217.027,5.26884,23.1156,193.386,136.245,75,53.7696,94,116,0.888287,0.739316,0.0747836,0.0701554,0.00508119,0.0598816,5.91558e-05
6,1042.27,378.297,191.973,5.31027,10.0241,100.107,125.824,37,26.8995,28.5,48,0.0771339,0.00111394,8.3509e-05,1.38506e-05,4.69885e-10,2.58243e-07,3.31131e-11
7,445.873,202.645,207.182,3.91408,36.5057,136.401,64.5193,110,89.0833,101,171.5,0.0631155,0.00363242,1.07383e-06,9.06935e-07,8.94871e-13,5.06656e-08,-1.61758e-14
8,266.952,239.714,228.571,4.43951,20.2405,191.183,53.7405,63,47.5269,66.5,84.5,0.689647,0.810351,0.752072,0.728526,0.534749,0.120945,0.0696018
9,946.071,424.786,241.914,8.66995,21.9161,270.206,114.722,70,42.4558,18,161,0.266986,0.0430868,0.00135532,0.000709681,6.6888e-07,0.000137377,-1.92438e-07
10,1142.49,362.853,230.515,4.82057,20.2228,163.192,133.776,68,55.5269,59.5,104,-1.44342,2.7295,72.6547,71.3615,5138.39,-115.351,6.38637
11,860.875,689.875,210.375,5.98809,6.69788,123.34,142.235,24,8.41421,1,30.5,0.111294,0.000371367,0.000153861,1.63666e-05,7.81936e-10,2.14856e-07,-2.51218e-10
12,1127.87,329.132,236.5,3.7704,13.2803,194.855,129.783,38,31.7279,26.5,49.5,0.376778,0.315137,1.58441,1.68475,2.6463,0.633223,0.7574
13,895.263,314.582,237.57,16.3163,51.3601,268.875,114.767,251,39.6274,116.5,843,1.49344,2.50452,19.3661,5.16128,38.1338,6.32048,34.7629
14,516.623,176.193,293.947,5.89916,38.0696,412.668,70.8971,114,76.1127,23.5,220.5,0.0430963,0.00167659,5.97416e-08,4.4506e-08,2.29064e-15,1.74505e-09,-1.39975e-16
15,1273.38,475.296,374.935,16.5856,64.6775,1371.71,150.575,294,220.35,171,1133,-9.60144,187.634,5068.16,4501.87,2.11473e+07,-61160.4,-3.89911e+06
16,1054.97,414.714,207.343,3.89259,10.2577,118.776,141.448,35,27.7279,16.5,41,0.325259,0.0535063,0.301465,0.0358616,-0.00234237,-0.000147488,-0.00290119
17,984.651,204.229,254.211,4.93586,35.215,251.025,114.88,109,84.2548,131,181.5,0.705566,0.481041,0.476465,0.477081,0.227459,0.33076,-0.000311557
18,887.026,36.0649,210.909,5.48848,26.369,123.513,97.9531,77,26.3137,12.5,137,0.0656051,0.00332473,1.97346e-05,1.75947e-05,3.27766e-10,9.86467e-07,7.74701e-12
19,769.379,34.2069,182.276,2.88173,14.5572,70.554,89.9759,29,10.8284,3,35,0.942015,2.95012,83.726,10.2363,-211.121,2.10269,212.672
20,480.72,414.68,204.4,3.82752,7.44062,135.121,59.7241,25,16.6569,6,25,0.126583,0.00423178,0.00108567,0.000759718,6.86274e-07,4.94197e-05,7.12676e-08
21,1394.33,444.673,297.112,6.11727,31.1026,417.472,150.614,98,137.196,32.5,178,-614.542,380725,9.46215e+08,9.27957e+08,8.69535e+17,-5.7256e+11,7.02161e+14
22,1212.73,274.45,229.483,4.24435,18.9519,170.256,136.198,60,43.0416,52.5,81,0.0945267,0.00688936,3.47036e-05,1.41954e-05,3.11673e-10,8.73604e-07,4.61551e-11
23,966.206,463.985,280,8.21265,20.1853,349.927,123.665,68,49.6985,115,138,-677.694,498585,1.4283e+09,1.31369e+09,1.79935e+18,-9.27596e+11,2.15834e+16
24,914.313,175.922,257.435,5.40038,39.733,270.928,106.933,115,81.1127,23,211.5,1.90041,3.55577,4.06165,4.02777,16.291,7.59423,-0.0099085
25,803.564,139.218,253.269,7.69113,26.6988,236.467,96.6789,78,62.2132,10,176.5,0.799324,0.58923,0.297098,0.288363,0.084396,0.220693,-0.00111201
26,819.618,67.3816,199.75,8.43457,26.1197,102.806,59.4252,76,37.1421,25,219,-7.43637,41418.5,2.308e+07,1.73397e+06,1.04696e+13,-3.46596e+08,3.27303e+12
27,154.946,473.625,220.929,2.95937,17.8991,147.475,31.1339,56,39.0416,37.5,57,-24.7004,646.38,96249.5,90305.7,8.41903e+09,-2.29558e+06,5.76721e+07
28,901.625,155.156,182.875,1.86056,15.1438,59.3674,99.0592,32,24.6569,12,30,9.86626,100.414,1510.44,1416.3,2.07146e+06,14141.7,-12447.5
29,842.714,61.8929,204.321,4.32298,14.6339,108.816,65.0092,28,5.82843,4.5,63.5,-1.00115,3.33217,38.489,22.6664,668.943,-41.0738,27.0199
30,940.333,130.528,225.347,4.12094,23.6117,172.292,110.975,72,80.7696,24.5,96,-264.683,28263.1,2.19906e+07,8.06284e+06,-1.8764e+13,5.26444e+08,-1.0571e+14
31,1188.33,532,202.7,2.24124,11.1972,96.2346,157.264,30,22.8995,15.5,25.5,-1.40021,4.06769,385.942,267.067,85490.3,-527.696,6559.56
32,538.788,489.763,337.675,8.38478,25.9004,699.943,62.8761,80,4.41421,21.5,204,1.87061,3.84623,1.78464,0.779019,0.877354,1.50444,-0.271965
33,846.684,233.658,351.835,7.66765,27.1342,557.388,104.676,79,114.012,14.5,179,10.8828,1892.24,112971,6254.36,-2.66847e+07,-132384,1.64093e+08
34,523.95,681.538,256.663,12.0534,19.443,283.042,28.2131,80,0,21,233.5,-1018.88,1.06505e+06,4.42081e+09,4.32685e+09,1.89238e+19,-4.46536e+12,1.95261e+16
35,599.36,651.865,280.63,14.0344,48.5984,399.599,44.5157,200,93.9117,299.5,730,-0.458374,0.251514,0.627193,0.588441,0.357459,-0.292378,0.00409681
36,503.113,587.096,277.485,7.83626,88.4343,263.797,64.7709,301,281.836,290.5,949,3.39259,11.3683,0.114652,0.0849465,0.00837181,0.279571,0.000436654
37,500.061,645.224,272.398,11.8495,26.4185,303.562,31.6201,98,34.9706,20,301,-0.104732,0.141136,0.76972,0.867934,0.708727,-0.270332,-0.0310924
38,431.089,617.593,233.062,8.2498,23.93,139.297,56.3353,113,31.3848,89,231.5,-1.18232,4.6647,61.7174,52.3683,2103.79,-111.794,-2106.59
39,366.636,591.5,214.136,1.84505,9.87289,62.2639,27.4214,22,18.0711,6.5,18,0.0782832,0.0041774,0.00383862,0.00442931,1.82601e-05,0.000259607,-3.69481e-07
40,542.306,649.417,225.806,5.85294,15.7747,98.6454,40.8093,36,0,28,97.5,0.651912,0.229437,0.579661,0.361672,0.164502,0.111057,0.0190404
41,601.083,725.917,344.25,4.50184,6.97198,425.206,35.7426,24,19.4853,3,26,-3.53689,18.6402,387.264,321.945,113576,-1387.31,4803.94
42,589.439,601.849,380.788,13.3094,17.185,592.916,39.942,66,49.0416,14.5,182,0.168842,0.000419658,0.0027225,3.41418e-05,-5.37441e-10,6.7725e-07,1.03952e-08
43,569.214,617.429,247.5,4.86218,6.66065,77.6303,58.7935,28,18.8995,11.5,29.5,0.188524,0.0102537,0.00154481,0.000478442,-2.89003e-07,-4.44179e-05,-2.92682e-07
3, 45
0,1249.96,419.583,166.333,2.53603,7.88133,44.9555,146.26,24,14.6569,11,20,0.260876,0.0496045,0.00255535,0.00123578,2.15679e-06,0.000213105,-4.13205e-07
1,353.51,303.265,177.837,4.10096,16.0255,91.3277,61.6842,49,46.799,15,71.5,-0.0582605,0.021269,0.514311,0.481309,0.239458,-0.0650878,0.00227572
2,852.054,222.935,292.913,7.6865,32.2115,407.352,103.582,92,68.2132,16.5,214.5,-8.16959,33.6343,5148.74,4503.71,2.11726e+07,-25347.5,4.69685e+06
3,1281.27,469.942,352.254,10.3745,75.1385,1017.98,150.969,240,352.647,84,732.5,0.0375397,0.00106888,2.47679e-05,1.02573e-05,1.60241e-10,3.08804e-07,3.24419e-11
4,951.203,414.919,232.014,7.86148,21.7603,262.091,118.553,74,82.0833,23,153,0.0562701,0.00192079,1.69464e-05,9.95986e-06,1.28952e-10,4.35444e-07,1.06985e-11
5,515.543,168.564,221.394,5.36201,31.8336,159.432,72.1827,94,131.569,21,168,0.0672138,0.00392833,3.63695e-05,2.74312e-05,8.65147e-10,1.60429e-06,-4.71953e-11
6,273.235,224.912,189.941,3.25705,12.0964,129.753,53.8209,34,23.7279,23.5,42,0.601371,0.290965,0.0552565,0.0293909,0.00118235,0.0153944,-7.02239e-05
7,863.767,684.8,223.733,4.24216,8.62868,187.292,140.117,30,18.8995,20.5,33,-5.90411,42.5109,1604.74,1413.51,2.12847e+06,-9211.26,41655.6
8,1046.65,370.49,211.408,7.18204,14.5115,165.464,117.244,49,39.3848,12,89,0.181419,0.0198539,0.00195914,0.00176592,3.27603e-06,0.000214295,2.37933e-07
9,766.093,34.1733,252.747,7.50345,26.1073,272.352,97.4484,75,5,11,178,0.0388112,0.000907326,2.06776e-06,2.23907e-06,4.79508e-12,6.48384e-08,4.6764e-13
10,1147.81,355.441,213.632,4.91416,19.6347,173.134,134.268,68,50.4558,65,96.5,0.427924,0.15151,0.10254,0.0872011,0.00824287,0.033428,0.000218101
11,953.696,350.043,187.043,12.9021,21.1462,84.7281,68.3997,138,6.41421,161.5,297,0.192583,0.197826,0.153226,0.0285088,0.000663106,-0.00757209,-0.00176369
12,439.911,197.244,190.522,3.57053,36.0783,92.5454,65.1565,90,12.0711,62.5,154.5,1.52249,2.26872,0.000522421,0.000127776,2.67494e-08,0.000147923,1.93473e-08
13,778.979,23.8936,197.362,3.80261,17.2055,97.1804,93.9438,47,36.5563,10.5,67,0.587498,0.301658,0.00308338,0.00126209,2.48643e-06,0.000641469,-1.27752e-07
14,1396.78,436.378,257.399,6.998,44.9628,345.521,149.722,143,202.522,52.5,302,0.0497101,0.00205518,1.91318e-05,1.734e-05,3.1577e-10,7.84325e-07,-6.0141e-12
15,900.974,309.961,334.461,7.199,50.7955,529.419,110.572,152,229.167,37,365.5,0.0356136,0.00117644,2.21648e-08,1.41111e-08,2.49473e-16,3.84979e-10,6.55156e-18
16,1061.06,406.812,232.406,4.3329,9.57533,192.553,124.725,32,30.799,8,35.5,0,0,0,0,0,0,0
17,971.377,455.435,253.043,7.86856,18.5864,285.857,122.984,69,34.799,24,132,0.246334,0.0384849,0.00165506,0.000544603,4.93961e-07,7.62568e-05,1.52765e-07
18,870.349,61.5116,176.535,4.87273,20.3628,64.2365,74.1507,43,15.4853,8.5,94,0.0211248,0.00399022,0.00886828,0.00771028,6.37353e-05,-0.000194128,-1.64626e-06
19,488.323,399.569,248.108,5.47818,20.6758,249.99,61.2721,65,39.0416,18,106,0.0496958,0.00135882,7.30131e-05,3.81855e-05,2.01395e-09,1.39228e-06,9.66458e-11
20,1280.44,285,223.593,5.14787,16.5445,156.41,139.63,54,65.3259,18.5,76.5,0.777361,0.470847,0.020648,0.0168506,0.000310591,0.0107562,4.82324e-05
21,836.787,55.9763,189.97,11.4595,36.2317,99.724,70.582,169,84.5269,204.5,455,-0.0710421,0.135203,3.77255,3.44489,12.4153,-0.833663,0.294067
22,695.5,397.958,195.417,4.82938,8.23326,73.2338,76.1817,24,15.2426,1.5,30.5,0.127513,0.00120642,0.00141814,6.36634e-05,-1.78618e-11,-1.80584e-06,1.91291e-08
23,1220.36,268.615,234.769,4.03638,13.1874,184.713,130.547,39,26.5563,32.5,56.5,0.0890443,0.0041557,0.000176695,0.000159832,2.68035e-08,1.03034e-05,-1.74467e-09
24,992.188,199.344,233.25,4.11233,20.737,194.157,117.591,64,49.2843,61,83.5,1.64083,2.70017,7.73041,6.99995,51.4905,11.4267,-0.44631
25,809.987,127.987,287.756,6.83851,26.6833,308.826,99.9371,78,104.941,12,165,0.0965248,0.00627893,0.00184591,0.00195141,3.70267e-06,0.000154228,8.47799e-08
26,259.375,555.775,182.65,1.805,21.6638,75.7568,27.2714,40,1,15.5,46.5,-1.10401,1.25347,21.0541,20.9179,438.981,-23.4146,0.094578
27,1133.5,320,213.077,2.71021,8.05157,120.575,128.651,26,14.0711,12.5,21.5,0.127616,0.00942603,0.000169992,4.23634e-05,3.45394e-09,3.18451e-06,-9.97234e-10
28,915.889,167.657,220.727,5.0142,33.3923,143.216,107.564,99,81.7696,111,174,0.0575598,0.00289569,2.84276e-06,3.21482e-06,9.71791e-12,1.72781e-07,-1.20444e-13
29,909.683,147.732,195.073,4.03607,12.3134,86.1223,108.153,41,29.5563,24,48,0.172316,0.0187527,0.0153657,0.0132794,0.000189606,0.00181849,5.66102e-06
